variable,cepat_kode,nama,tingkat_pendidikan_id
G,7100298,S-2 PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,45
G,9940697,S-2 PENDIDIKAN SASTRA INDONESIA,45
G,7111010,S-2 PENDIDIKAN SEJARAH,45
G,7110600,S-2 PENDIDIKAN SENI,45
G,9000250,S-2 PENDIDIKAN SENI PERTUNJUKAN,45
G,7100307,S-2 PENDIDIKAN SENI RUPA,45
G,7100310,S-2 PENDIDIKAN SOSIOLOGI,45
G,7100314,S-2 PENDIDIKAN TEKNIK MESIN,45
G,7103559,S-2 PENDIDIKAN TEKNOLOGI INFORMASI,45
G,7400039,S-2 PENDIDIKAN UMUM DAN KARAKTER,45
G,9940698,S-2 PENDIDIKAN VOKASI KETEKNIKAN,45
G,7400247,S-2 PENDIDIKAN VOKASIONAL REKAYASA ELEKTRO,45
G,7400248,S-2 PENDIDIKAN VOKASIONAL REKAYASA ELEKTRONIKA,45
G,7400249,S-2 PENDIDIKAN VOKASIONAL REKAYASA MESIN,45
G,7104505,S-2 PENDIDIKAN VOKASIONAL TEKNIK MESIN,45
G,7199535,S-2 PENELITIAN DAN EVALUASI PENDIDIKAN,45
G,7157001,S-2 PENGAJARAN KIMIA,45
G,7199330,S-2 PENGAJARAN MATEMATIKA,45
G,7113197,S-2 PENGELOLAAN DAERAH ALIRAN SUNGAI,45
G,7400250,S-2 PENGELOLAAN HUTAN,45
G,7199579,S-2 PENGELOLAAN LINGKUNGAN,45
G,9000349,S-2 PENGELOLAAN PERHOTELAN ,45
G,7109639,S-2 PENGELOLAAN POPULASI IKAN DAN SATWA LIAR,45
G,7199284,S-2 PENGELOLAAN SUMBER DAYA ALAM,45
G,7101739,S-2 PENGELOLAAN SUMBER DAYA ALAM DAN LINGKUNGAN,45
G,7400251,S-2 PENGELOLAAN SUMBER DAYA HAYATI,45
G,7113201,S-2 PENGELOLAAN SUMBER DAYA LAHAN KERING,45
G,7100824,S-2 PENGELOLAAN SUMBER DAYA PERAIRAN,45
G,7159000,S-2 PENGEMBANGAN KURIKULUM,45
G,7113207,S-2 PENGENDALIAN HAMA TERPADU,45
G,7104001,S-2 PENGINDERAAN JAUH,45
G,7400252,S-2 PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS,45
G,7199984,S-2 PENJAMINAN MUTU PENDIDIKAN,45
G,9940702,S-2 PENUAAN KULIT DAN ESTETIKA,45
G,7100337,S-2 PENYULUHAN PERTANIAN,45
G,7400502,S-2 PEPERANGAN ASIMETRIK,45
G,7100341,S-2 PERBANKAN,45
G,7199973,S-2 PERDAMAIAN DAN RESOLUSI KONFLIK,45
G,7101330,S-2 PERENCANAAN DAN KEBIJAKAN PUBLIK,45
G,7105250,S-2 PERENCANAAN EKONOMI DAN KEBIJAKAN PEMBANGUNAN,45
G,7100735,S-2 PERENCANAAN KEPARIWISATAAN,45
G,7400406,S-2 PERENCANAAN KOTA,45
G,7100344,S-2 PERENCANAAN WILAYAH,45
G,7131020,S-2 PERENCANAAN WILAYAH DAN KOTA,45
G,7103940,S-2 PERENCANAAN WILAYAH DAN PERDESAAN,45
G,7400408,S-2 PERPUSTAKAAN DAN SAINS INFORMASI,45
G,7100622,S-2 PERTANIAN BERKELANJUTAN,45
G,7101178,S-2 PERTANIAN LAHAN KERING,45
G,7100349,S-2 PERTANIAN TROPIKA BASAH,45
G,7105239,S-2 PERUMAHAN DAN PEMUKIMAN,45
G,7100350,S-2 PETERNAKAN,45
G,7156456,S-2 PLANOLOGI,45
G,7400535,S-2 POLITIK EKONOMI,45
G,7400253,S-2 PRAKTIK KEUANGAN ISLAM,45
G,7100497,S-2 PRIMATOLOGI,45
G,7100356,S-2 PROMOSI KESEHATAN,45
G,7400411,S-2 PROMOSI KESEHATAN KONSENTRASI PROMOSI DAN K3,45
G,7104473,S-2 PROTEKSI TANAMAN,45
G,7145200,S-2 PSIKOLOGI,45
G,7199923,S-2 PSIKOLOGI KLINIS,45
G,7199495,S-2 PSIKOLOGI PENDIDIKAN,45
G,7199596,S-2 PSIKOLOGI PROFESI,45
G,7104478,S-2 PSIKOLOGI PROFESI KONSENTRASI PSIKOLOGI KLINIS,45
G,7103369,S-2 PSIKOLOGI TERAPAN,45
G,7100569,S-2 PSIKOMETRI,45
G,7400539,S-2 PSIKOMETRI TERAPAN,45
G,7101595,S-2 RANCANG KOTA,45
G,7400479,S-2 RECOMBINANT VACCINE (KHUSUS TERNAK),45
G,7400254,S-2 REKAYASA AERONAUTIKA,45
G,7400480,S-2 REKAYASA BERKELANJUTAN,45
G,7400255,S-2 REKAYASA BIOMEDIS,45
G,7400256,S-2 REKAYASA BIOSISTEM,45
G,7400257,S-2 REKAYASA DIRGANTARA,45
G,7400258,S-2 REKAYASA ELEKTRO,45
G,7400259,S-2 REKAYASA ENERGI PANAS BUMI,45
G,7400260,S-2 REKAYASA ENERGI TERBARUKAN,45
G,7400261,S-2 REKAYASA FISIKA,45
G,7400481,S-2 REKAYASA GENETIKA,45
G,7400262,S-2 REKAYASA GEODESI,45
G,7400263,S-2 REKAYASA GEOFISIKA,45
G,7400264,S-2 REKAYASA GEOLOGI,45
G,7400265,S-2 REKAYASA GEOMATIKA,45
G,7400041,S-2 REKAYASA HAYATI,45
G,7400266,S-2 REKAYASA INDUSTRI,45
G,7400267,S-2 REKAYASA INDUSTRI DAN MANAJEMEN,45
G,7400268,S-2 REKAYASA INDUSTRI PERTANIAN,45
G,9940705,S-2 REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,45
G,7400269,S-2 REKAYASA INSTRUMENTASI DAN KONTROL,45
G,9940706,S-2 REKAYASA KEHUTANAN,45
G,7400270,S-2 REKAYASA KELAUTAN,45
G,7400271,S-2 REKAYASA KESELAMATAN DAN RESIKO,45
G,7400272,S-2 REKAYASA KIMIA,45
G,9000240,S-2 REKAYASA KOMPUTER,45
G,9000398,S-2 REKAYASA LINGKUNGAN,45
G,7400042,S-2 REKAYASA LOGISTIK,45
G,7400273,S-2 REKAYASA MANUFAKTUR,45
G,7100903,S-2 REKAYASA MATERIAL,45
G,7400274,S-2 REKAYASA MATERIAL DAN METALURGI,45
G,7400275,S-2 REKAYASA MESIN,45
G,7188972,S-2 REKAYASA METALURGI,45
G,7400043,S-2 REKAYASA MILITER,45
G,7400482,S-2 REKAYASA MOLEKULER,45
G,7102949,S-2 REKAYASA NUKLIR,45
G,7109507,S-2 REKAYASA PANGAN,45
G,7400276,S-2 REKAYASA PENGINDERAAN JAUH,45
G,7188973,S-2 REKAYASA PERANGKAT LUNAK,45
G,7400045,S-2 REKAYASA PERAWATAN DAN RESTORASI BANGUNAN GEDUNG,45
G,7400145,S-2 REKAYASA PERAWATAN DAN RESTORASI BANGUNAN SIPIL,45
G,7400046,S-2 REKAYASA PERAWATAN DAN RESTORASI JEMBATAN,45
G,7400277,S-2 REKAYASA PERKAPALAN,45
G,7400278,S-2 REKAYASA PERMINYAKAN,45
G,7199222,S-2 REKAYASA PERTAMBANGAN,45
G,7113100,S-2 REKAYASA PERTANIAN,45
G,7400279,S-2 REKAYASA PERTANIAN DAN BIOSISTEM,45
G,7400280,S-2 REKAYASA PERUMAHSAKITAN,45
G,7400281,S-2 REKAYASA SIPIL,45
G,7400282,S-2 REKAYASA SISTEM,45
G,7400283,S-2 REKAYASA SISTEM ENERGI,45
G,7188974,S-2 REKAYASA SISTEM KOMPUTER,45
G,7400284,S-2 REKAYASA SISTEM PERKAPALAN,45
G,7109132,S-2 REKAYASA SUMBER DAYA AIR,45
G,7400285,S-2 REKAYASA SUMBER DAYA PENGAIRAN,45
G,7400286,S-2 REKAYASA TEKNOLOGI INFORMASI,45
G,7104115,S-2 REKAYASA TEKSTIL DAN APPAREL,45
G,7400287,S-2 REKAYASA TELEKOMUNIKASI,45
G,7104644,S-2 REKAYASA TENAGA LISTRIK,45
G,7100366,S-2 REKAYASA TRANSPORTASI,45
G,7400288,S-2 REKAYASA TRANSPORTASI LAUT,45
G,7400483,S-2 REKAYASA TSUNAMI,45
G,7400484,S-2 REMOTE SENSING KEHUTANAN,45
G,7400289,S-2 SAINS AKTUARIA,45
G,7113214,S-2 SAINS AKUNTANSI,45
G,7400047,S-2 SAINS ATMOSFER DAN KEPLANETAN,45
G,7400290,S-2 SAINS BAHAN,45
G,7400291,S-2 SAINS BENIH,45
G,7400292,S-2 SAINS BIOMEDIS,45
G,7400293,S-2 SAINS BIOMEDIS VETERINER,45
G,9940707,S-2 SAINS DATA,45
G,7400048,S-2 SAINS DATA TERAPAN,45
G,7400294,S-2 SAINS FORENSIK,45
G,7400295,S-2 SAINS GIZI,45
G,7400296,S-2 SAINS HEWAN,45
G,7400297,S-2 SAINS INFORMASI,45
G,7104362,S-2 SAINS INFORMASI GEOGRAFI,45
G,7400298,S-2 SAINS KEBERLANJUTAN,45
G,7199588,S-2 SAINS KEBUMIAN,45
G,7400299,S-2 SAINS KEDOKTERAN,45
G,7400300,S-2 SAINS KEDOKTERAN GIGI,45
G,7400301,S-2 SAINS KELAUTAN,45
G,7400302,S-2 SAINS KELUARGA DAN KONSUMEN,45
G,7400303,S-2 SAINS KEOLAHRAGAAN,45
G,7400304,S-2 SAINS KEPOLISIAN,45
G,7199692,S-2 SAINS KOMPUTASI,45
G,7104650,S-2 SAINS KOMUNIKASI,45
G,7400049,S-2 SAINS LABORATORIUM KLINIS ATAU MEDIS,45
G,7400305,S-2 SAINS LINGKUNGAN,45
G,7113114,S-2 SAINS MANAJEMEN,45
G,7400306,S-2 SAINS MATERIAL,45
G,7400050,S-2 SAINS MILITER,45
G,7400307,S-2 SAINS PANGAN,45
G,9000483,S-2 SAINS PERIKANAN,45
G,7400308,S-2 SAINS PERKOPIAN,45
G,7400309,S-2 SAINS PERTANIAN,45
G,7101062,S-2 SAINS POLITIK,45
G,7400310,S-2 SAINS TANAH,45
G,7400311,S-2 SAINS TANAMAN,45
G,7400485,S-2 SAINS TSUNAMI,45
G,7100370,S-2 SAINS VETERINER,45
G,7100730,S-2 SASTRA,45
G,7104652,S-2 SASTRA ACEH,45
G,7199374,S-2 SASTRA ARAB,45
G,7105052,S-2 SASTRA BALI,45
G,7400415,S-2 SASTRA BATAK,45
G,9000461,S-2 SASTRA BELANDA,45
G,9000465,S-2 SASTRA BUGIS,45
G,7100373,S-2 SASTRA INDONESIA,45
G,7199289,S-2 SASTRA INGGRIS,45
G,7100375,S-2 SASTRA JAWA,45
G,9940708,S-2 SASTRA JAWA KUNO,45
G,7100376,S-2 SASTRA JEPANG,45
G,7100377,S-2 SASTRA JERMAN,45
G,7100378,S-2 SASTRA KOREA,45
G,9000464,S-2 SASTRA MELAYU,45
G,7400424,S-2 SASTRA MINANGKABAU,45
G,7100379,S-2 SASTRA PERANCIS,45
G,9000466,S-2 SASTRA RUSIA ,45
G,7100615,S-2 SASTRA SUNDA,45
G,9000460,S-2 SASTRA TIONGKOK,45
G,7400486,S-2 SEDIMENTOLOGI KUARTER,45
G,7199954,S-2 SEJARAH,45
G,7103566,S-2 SEJARAH PERADABAN ISLAM,45
G,7100405,S-2 SENI,45
G,9940709,S-2 SENI KARAWITAN,45
G,7113000,S-2 SENI MURNI,45
G,7400312,S-2 SENI PEDALANGAN,45
G,7109862,S-2 SENI PERTUNJUKAN,45
G,7199497,S-2 SENI RUPA,45
G,7100950,S-2 SILVIKULTUR TROPIKA,45
G,7400313,S-2 SINOLOGI,45
G,7199571,S-2 SISTEM DAN TEKNIK JALAN RAYA,45
G,7109112,S-2 SISTEM DAN TEKNIK TRANSPORTASI,45
G,7199355,S-2 SISTEM INFORMASI,45
G,7199439,S-2 SISTEM INFORMASI MANAJEMEN,45
G,7400314,S-2 SISTEM SIBER-FISIK,45
G,7199354,S-2 SOSIAL EKONOMI PERTANIAN,45
G,7400488,S-2 SOSIAL EKONOMI SUMBER DAYA,45
G,7145100,S-2 SOSIOLOGI,45
G,7100343,S-2 SOSIOLOGI AGAMA,45
G,7400315,S-2 SOSIOLOGI PERDESAAN,45
G,7102163,S-2 STATISTIKA,45
G,7104910,S-2 STATISTIKA TERAPAN,45
G,7400316,S-2 STRATEGI DAN KAMPANYE MILITER,45
G,7113113,S-2 STRATEGI PERANG SEMESTA,45
G,7400317,S-2 STRATEGI PERTAHANAN DARAT,45
G,7400053,S-2 STRATEGI PERTAHANAN LAUT,45
G,7400318,S-2 STRATEGI PERTAHANAN UDARA,45
G,7400319,S-2 STUDI HUMANITAS,45
G,7147030,S-2 STUDI ISLAM,45
G,7400320,S-2 STUDI KEAMANAN DAN TERORISME,45
G,7100557,S-2 STUDI KEBIJAKAN,45
G,9940711,S-2 STUDI LINGKUNGAN,45
G,7400321,S-2 STUDI LINGKUNGAN DAN PERKOTAAN,45
G,7400322,S-2 STUDI PASCA KOLONIAL,45
G,7101340,S-2 STUDI PEMBANGUNAN,45
G,7400323,S-2 STUDI PEMERINTAHAN,45
G,7400324,S-2 STUDI PERBANDINGAN AGAMA,45
G,9000459,S-2 STUDI PERBANDINGAN LITERATUR ,45
G,7103168,S-2 STUDI PERTAHANAN,45
G,9000408,S-2 SUMBER DAYA AKUATIK ,45
G,7104687,S-2 SURVEI DAN PEMETAAN,45
G,7189193,S-2 SUSASTRA,45
G,9940713,S-2 TANAMAN OBAT,45
G,7103725,S-2 TARI,45
G,7103726,S-2 TATA KELOLA SENI,45
G,7100402,S-2 TEATER,45
G,9000091,S-2 TEKNIK AERONAUTIKA ,45
G,7199223,S-2 TEKNIK AIR TANAH,45
G,7109127,S-2 TEKNIK ARSITEKTUR,45
G,9940720,S-2 TEKNIK ATAU REKAYASA ENERGI TERBARUKAN,45
G,9940748,S-2 TEKNIK ATAU REKAYASA SISTEM ENERGI,45
G,9000508,S-2 TEKNIK BIOMEDIS,45
G,7188982,S-2 TEKNIK BIOPROSES,45
G,7400490,S-2 TEKNIK BIOPROSES (TEKNOLOGI FERMENTASI),45
G,7109236,S-2 TEKNIK BIOSISTEM,45
G,7109224,S-2 TEKNIK DIRGANTARA,45
G,7102172,S-2 TEKNIK ELEKTRO,45
G,7400325,S-2 TEKNIK ENERGI PANAS BUMI,45
G,7109372,S-2 TEKNIK ENERGI TERBARUKAN,45
G,7199232,S-2 TEKNIK FISIKA,45
G,7400491,S-2 TEKNIK GEMPA BUMI,45
G,7199225,S-2 TEKNIK GEODESI,45
G,7199226,S-2 TEKNIK GEODESI DAN GEOMATIKA,45
G,7199227,S-2 TEKNIK GEOFISIKA,45
G,7104700,S-2 TEKNIK GEOLOGI,45
G,7109121,S-2 TEKNIK GEOMATIKA,45
G,7110031,S-2 TEKNIK INDUSTRI,45
G,7400326,S-2 TEKNIK INDUSTRI DAN MANAJEMEN,45
G,7100426,S-2 TEKNIK INDUSTRI PERTANIAN,45
G,7100398,S-2 TEKNIK INFORMATIKA,45
G,9000160,S-2 TEKNIK INSTRUMENTASI DAN KONTROL ,45
G,7199499,S-2 TEKNIK KELAUTAN,45
G,7109105,S-2 TEKNIK KIMIA,45
G,7199500,S-2 TEKNIK KOMPUTER,45
G,7199518,S-2 TEKNIK LINGKUNGAN,45
G,7105084,S-2 TEKNIK LOGISTIK,45
G,7100439,S-2 TEKNIK MANUFAKTUR,45
G,7109107,S-2 TEKNIK MATERIAL,45
G,7199502,S-2 TEKNIK MATERIAL DAN METALURGI,45
G,7400492,S-2 TEKNIK MEKATRONIKA DAN ROBOTIKA,45
G,7199369,S-2 TEKNIK MESIN,45
G,7109102,S-2 TEKNIK METALURGI,45
G,7105020,S-2 TEKNIK NUKLIR,45
G,7103868,S-2 TEKNIK PANGAN,45
G,7400327,S-2 TEKNIK PENGINDERAAN JAUH,45
G,7110071,S-2 TEKNIK PERENCANAAN WILAYAH DAN KOTA,45
G,7199396,S-2 TEKNIK PERENCANAAN WILAYAH KOTA,45
G,7199410,S-2 TEKNIK PERKAPALAN,45
G,7199230,S-2 TEKNIK PERMINYAKAN,45
G,7109125,S-2 TEKNIK PERTAMBANGAN,45
G,7106021,S-2 TEKNIK PERTANIAN,45
G,9000325,S-2 TEKNIK PERTANIAN DAN BIOSISTEM ,45
G,7400328,S-2 TEKNIK PERUMAHSAKITAN,45
G,7400054,S-2 TEKNIK REKAYASA MILITER,45
G,7109103,S-2 TEKNIK SIPIL,45
G,7199364,S-2 TEKNIK SIPIL DAN LINGKUNGAN,45
G,7104793,S-2 TEKNIK SISTEM ENERGI,45
G,7100458,S-2 TEKNIK SISTEM PERKAPALAN,45
G,7101599,S-2 TEKNIK SUMBER DAYA AIR,45
G,7400055,S-2 TEKNIK SUMBER DAYA PENGAIRAN,45
G,7100460,S-2 TEKNIK TELEKOMUNIKASI,45
G,7100850,S-2 TEKNIK TENAGA LISTRIK,45
G,7199512,S-2 TEKNIK TRANSPORTASI,45
G,7103744,S-2 TEKNIK TRANSPORTASI LAUT,45
G,7199513,S-2 TEKNOLOGI HASIL HUTAN,45
G,7199595,S-2 TEKNOLOGI HASIL PERAIRAN,45
G,7199514,S-2 TEKNOLOGI HASIL PERIKANAN,45
G,7100648,S-2 TEKNOLOGI HASIL PERKEBUNAN,45
G,7109126,S-2 TEKNOLOGI HASIL PERTANIAN,45
G,7108211,S-2 TEKNOLOGI INDUSTRI PERTANIAN,45
G,7109106,S-2 TEKNOLOGI INFORMASI,45
G,7290204,S-2 TEKNOLOGI PANGAN,45
G,7100741,S-2 TEKNOLOGI PANGAN DAN HASIL PERTANIAN,45
G,7100466,S-2 TEKNOLOGI PASCA PANEN,45
G,7199473,S-2 TEKNOLOGI PENANGKAPAN IKAN,45
G,7110110,S-2 TEKNOLOGI PENDIDIKAN,45
G,7199987,S-2 TEKNOLOGI PERIKANAN LAUT,45
G,7199969,S-2 TEOLOGI,45
G,7188991,S-2 TERAPAN GIGI,45
G,7103607,S-2 TERAPAN IMAGING DIAGNOSTIK,45
G,7103616,S-2 TERAPAN KEBIDANAN,45
G,7400331,S-2 TERAPAN PENGELOLAAN PERHOTELAN,45
G,9940758,S-2 TERAPAN PERENCANAAN DAN PENGEMBANGAN PARIWISATA,45
G,7199203,S-2 TRANSPORTASI,45
G,7113226,S-2 VAKSINOLOGI DAN IMUNOTERAPETIKA,45
G,7400498,S-2 VIROLOGI,45
G,7400776,S-2/MAGISTER TERAPAN KESELAMATAN DAN KESEHATAN KERJA,45
G,9000331,SPESIALIS-I ILMU KESEHATAN TELINGA HIDUNG TENGGOROK BEDAH KEPALA LEHER ,45
G,7400788,SPESIALIS AKUPUNKTUR MEDIS,45
G,7100006,SPESIALIS ANAK,45
G,7101506,SPESIALIS ANDROLOGI,45
G,7101562,SPESIALIS ANESTESIOLOGI DAN TERAPI INTENSIF,45
G,6100017,SPESIALIS BEDAH,45
G,6200077,SPESIALIS BEDAH ANAK,45
G,7199927,SPESIALIS BEDAH MULUT DAN MAKSILOFASIAL,45
G,7101526,SPESIALIS BEDAH PLASTIK REKONSTRUKSI DAN ESTETIK,45
G,7400784,SPESIALIS BEDAH PLASTIK REKONSTRUKSI DAN ESTETIS,45
G,6104339,SPESIALIS BEDAH SARAF,45
G,6104340,SPESIALIS BEDAH TORAKS DAN KARDIOVASKULAR,45
G,7609107,SPESIALIS BEDAH TORAKS KARDIOVASKULER,45
G,6104203,SPESIALIS BEDAH UMUM,45
G,7400780,SPESIALIS DERMATOLOGI DAN VENEREOLOGI,45
G,9941291,SPESIALIS DERMATOLOGI VENEREOLOGI DAN ESTETIKA,45
G,7400782,SPESIALIS EMERGENCY MEDIC (KEDARURATAN MEDIK),45
G,6200071,SPESIALIS FARMAKOLOGI KLINIK,45
G,7101568,SPESIALIS GIZI KLINIK,45
G,6104213,SPESIALIS ILMU KESEHATAN ANAK,45
G,7106703,SPESIALIS ILMU KESEHATAN MATA,45
G,6104219,SPESIALIS JANTUNG DAN PEMBULUH DARAH,45
G,7400334,SPESIALIS KEDOKTERAN DARURAT,45
G,6104224,SPESIALIS KEDOKTERAN FISIK DAN REHABILITASI,45
G,7400790,SPESIALIS KEDOKTERAN FORENSIK & MEDIKOLEGAL,45
G,7400335,SPESIALIS KEDOKTERAN FORENSIK DAN STUDI MEDIKOLEGAL,45
G,6104226,SPESIALIS KEDOKTERAN GIGI ANAK,45
G,6104342,SPESIALIS KEDOKTERAN JIWA,45
G,7400791,SPESIALIS KEDOKTERAN JIWA ATAU PSIKIATRI,45
G,7400787,SPESIALIS KEDOKTERAN KELAUTAN,45
G,7400786,SPESIALIS KEDOKTERAN KELUARGA LAYANAN PRIMER,45
G,7400779,SPESIALIS KEDOKTERAN NUKLIR DAN TERANOSTIK MOLEKULER,45
G,7101616,SPESIALIS KEDOKTERAN OKUPASI,45
G,6200007,SPESIALIS KEDOKTERAN OLAHRAGA,45
G,7070051,SPESIALIS KEPERAWATAN ANAK,45
G,5101351,SPESIALIS KEPERAWATAN JIWA,45
G,7103345,SPESIALIS KEPERAWATAN KOMUNITAS,45
G,6200069,SPESIALIS KEPERAWATAN MATERNITAS,45
G,6104228,SPESIALIS KEPERAWATAN MEDIKAL BEDAH,45
G,6104230,SPESIALIS KONSERVASI GIGI,45
G,6104233,SPESIALIS MATA,45
G,6100045,SPESIALIS MIKROBIOLOGI KLINIK,45
G,6104234,SPESIALIS NEUROLOGI,45
G,6200019,SPESIALIS OBSTETRI DAN GINEKOLOGI,45
G,9941290,SPESIALIS ODONTOLOGI FORENSIK,45
G,6104237,SPESIALIS ONKOLOGI RADIASI,45
G,7189494,SPESIALIS ORTHOPAEDI DAN TRAUMATOLOGI,45
G,6100006,SPESIALIS ORTODONSIA,45
G,7101587,SPESIALIS ORTODONTIK,45
G,7400337,SPESIALIS PARASITOLOGI KLINIK,45
G,6104241,SPESIALIS PATOLOGI ANATOMI,45
G,7101571,SPESIALIS PATOLOGI ANATOMIK,45
G,7199833,SPESIALIS PATOLOGI KLINIK,45
G,6104242,SPESIALIS PENYAKIT DALAM,45
G,6104244,SPESIALIS PENYAKIT MULUT,45
G,6104245,SPESIALIS PERIODONSIA,45
G,7400339,SPESIALIS PERIODONTIK,45
G,6104246,SPESIALIS PROSTODONSIA,45
G,7400340,SPESIALIS PROSTODONTIK,45
G,9001435,SPESIALIS PULMONOLOGI DAN KEDOKTERAN RESPIRASI,45
G,6200014,SPESIALIS RADIOLOGI,45
G,6104249,SPESIALIS RADIOLOGI KEDOKTERAN GIGI,45
G,9941292,SPESIALIS RADIOLOGI KLINIK,45
G,6104250,SPESIALIS REHABILITASI MEDIK,45
G,6104343,SPESIALIS SARAF,45
G,7400781,SPESIALIS TELINGA HIDUNG TENGGOROK - BEDAH KEPALA DAN LEHER,45
G,6104253,SPESIALIS UROLOGI,45
l,9940822,S-3 ACCELERATOR SCIENCE,50
l,7200058,S-3 ADMINISTRASI BISNIS,50
l,9000637,S-3 ADMINISTRASI PAJAK,50
l,7290107,S-3 ADMINISTRASI PENDIDIKAN,50
l,7299611,S-3 ADMINISTRASI PUBLIK,50
l,7200456,S-3 AERONAUTIKA,50
l,9001002,S-3 AGAMA DAN BUDAYA,50
l,7209525,S-3 AGRIBISNIS,50
l,7200138,S-3 AGROBIODIVERSITY,50
l,7200584,S-3 AGROEKOTEKNOLOGI,50
l,7206100,S-3 AGRONOMI,50
l,7200003,S-3 AGROTEKNOLOGI,50
l,7299833,S-3 AKUAKULTUR,50
l,9940855,S-3 ANTENNA,50
l,7270000,S-3 ANTROPOLOGI,50
l,9001003,S-3 ANTROPOLOGI BUDAYA,50
l,9940917,S-3 ANTROPOLOGI KESEHATAN,50
l,9940760,S-3 ANTROPOLOGI SOSIAL,50
l,9001004,S-3 ANTROPOLOGI TARI,50
l,9940824,S-3 APPROPRIATE TECHNOLOGY AND SCIENCE FOR SUSTAINABLE,50
l,7271000,S-3 ARKEOLOGI,50
l,7200053,S-3 ARSITEKTUR,50
l,9001303,S-3 ARSITEKTUR LANSKAP,50
l,9940861,S-3 ARTIFICIAL INTELLIGENCE,50
l,9941017,S-3 ARTIFICIAL INTELLIGENCE PERTANIAN,50
l,7209331,S-3 ASTRONOMI,50
l,9941006,S-3 ATMOSPHERIC BOUNDARY LAYER,50
l,9940869,S-3 AUGMENTED REALITY/VIRTUAL REALITY,50
l,9940880,S-3 AUTONOMOUS SYSTEM,50
l,9001192,S-3 BAHASA ACEH,50
l,7200300,S-3 BAHASA ARAB,50
l,9940850,S-3 BAHASA ASIA TENGAH,50
l,9001193,S-3 BAHASA BALI,50
l,9001194,S-3 BAHASA BATAK,50
l,9001195,S-3 BAHASA BELANDA,50
l,9001196,S-3 BAHASA BUGIS,50
l,9001005,S-3 BAHASA DAN KEBUDAYAAN INDONESIA,50
l,9001197,S-3 BAHASA DAN KEBUDAYAAN INGGRIS,50
l,7299756,S-3 BAHASA INGGRIS,50
l,9001198,S-3 BAHASA JAWA,50
l,9001199,S-3 BAHASA JEPANG,50
l,9001200,S-3 BAHASA JERMAN,50
l,9001201,S-3 BAHASA KOREA,50
l,9001202,S-3 BAHASA MAKASSAR,50
l,9001203,S-3 BAHASA MANDARIN,50
l,9001204,S-3 BAHASA PERANCIS,50
l,9001205,S-3 BAHASA RUSIA,50
l,9001206,S-3 BAHASA SUNDA,50
l,9940864,S-3 BIG DATA ANALYTIC,50
l,7246100,S-3 BIMBINGAN DAN KONSELING,50
l,9001006,S-3 BIOFISIKA,50
l,9940993,S-3 BIOGEOKIMIA LAUT (MARINE BIOGEOCHEMISTRY),50
l,9940853,S-3 BIOINFORMATIKA,50
l,7206190,S-3 BIOKIMIA,50
l,7260000,S-3 BIOLOGI,50
l,9001007,S-3 BIOLOGI PERKEMBANGAN HEWAN,50
l,7200297,S-3 BIOLOGI REPRODUKSI,50
l,9001008,S-3 BIOLOGI TERAPAN,50
l,7209332,S-3 BIOLOGI TUMBUHAN,50
l,9940881,S-3 BIOMECHATRONICS,50
l,7190114,S-3 BIOMEDIK,50
l,9940862,S-3 BIOMETRICS,50
l,7200045,S-3 BIOMOLEKULAR,50
l,7299844,S-3 BIOMOLEKULER,50
l,9940884,S-3 BIOPROSES,50
l,7209333,S-3 BIOSAINS HEWAN,50
l,7200219,S-3 BIOSCIENCE,50
l,9940912,S-3 BIOSTATISTICS,50
l,9941015,S-3 BIOSYSYEM ENGINEERING,50
l,7200067,S-3 BIOTEKNOLOGI,50
l,9001009,S-3 BISNIS DIGITAL,50
l,9941024,S-3 COASTAL ENGINEERING/TEKNIK PANTAI,50
l,9940871,S-3 COMPUTER GRAPHICS AND VISUALISATION,50
l,9941003,S-3 COMPUTER MODELING (DATA SCIENTIST),50
l,9001333,S-3 COMPUTER VISION AND IMAGE PROCESSING,50
l,9940863,S-3 DATA SCIENCE,50
l,9940895,S-3 DEMOGRAFI,50
l,9001010,S-3 DESAIN,50
l,9940926,S-3 DESAIN GRAFIS DAN IT,50
l,9001207,S-3 DESAIN INTERIOR,50
l,9940761,S-3 DESAIN KOMUNIKASI VISUAL,50
l,9001011,S-3 DESAIN MODE,50
l,9001208,S-3 DESAIN PRODUK,50
l,9940877,S-3 DIGITAL GOVERNMENT,50
l,9940882,S-3 DYNAMIC SYSTEM/CONTROL,50
l,9941000,S-3 DYNAMICS CLIMATOLOGY,50
l,9940889,S-3 EKOLOGI,50
l,9940965,S-3 EKOLOGI LAUT,50
l,7200228,S-3 EKONOMI,50
l,7299685,S-3 EKONOMI PEMBANGUNAN,50
l,7206010,S-3 EKONOMI PERTANIAN,50
l,9001012,S-3 EKONOMI SUMBER DAYA,50
l,9001013,S-3 EKONOMI SUMBER KELAUTAN,50
l,7200075,S-3 EKONOMI SYARIAH,50
l,7209336,S-3 ENTOMOLOGI,50
l,9001209,S-3 ENTOMOLOGI KESEHATAN,50
l,9001014,S-3 ENTOMOLOGI PERMUKIMAN,50
l,7200472,S-3 ENTOMOLOGI PERTANIAN,50
